Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
,MANA-0156,Grassland,2018,14-07-2018,06:56:00,07:06:00,3,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,22.9,69.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0156,Grassland,2018,14-07-2018,06:56:00,07:06:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,22.9,69.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0156,Grassland,2018,14-07-2018,06:56:00,07:06:00,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,22.9,69.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0197,Grassland,2018,14-07-2018,07:42:00,07:52:00,3,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Downy Woodpecker,Picoides pubescens,24.1,71.7,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,MANA-0197,Grassland,2018,14-07-2018,07:42:00,07:52:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,24.1,71.7,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0197,Grassland,2018,14-07-2018,07:42:00,07:52:00,3,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,24.1,71.7,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0197,Grassland,2018,14-07-2018,07:42:00,07:52:00,3,0-2.5 min,Visualization,unknown,TRUE,Undetermined,Mourning Dove,Zenaida macroura,24.1,71.7,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0197,Grassland,2018,14-07-2018,07:42:00,07:52:00,3,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,24.1,71.7,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0197,Grassland,2018,14-07-2018,07:42:00,07:52:00,3,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,24.1,71.7,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0197,Grassland,2018,14-07-2018,07:42:00,07:52:00,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,24.1,71.7,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0197,Grassland,2018,14-07-2018,07:42:00,07:52:00,3,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,24.1,71.7,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,MANA-0197,Grassland,2018,14-07-2018,07:42:00,07:52:00,3,5 - 7.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,24.1,71.7,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,MANA-0197,Grassland,2018,14-07-2018,07:42:00,07:52:00,3,7.5 - 10 min,Visualization,unknown,TRUE,Undetermined,American Robin,Turdus migratorius,24.1,71.7,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,MANA-0197,Grassland,2018,14-07-2018,07:42:00,07:52:00,3,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,24.1,71.7,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,MANA-0197,Grassland,2018,14-07-2018,07:42:00,07:52:00,3,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,24.1,71.7,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,MANA-0171,Grassland,2018,14-07-2018,08:24:00,08:34:00,3,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,25.1,63.4,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
,MANA-0171,Grassland,2018,14-07-2018,08:24:00,08:34:00,3,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,25.1,63.4,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
,MANA-0171,Grassland,2018,14-07-2018,08:24:00,08:34:00,3,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,25.1,63.4,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
,MANA-0171,Grassland,2018,14-07-2018,08:24:00,08:34:00,3,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,25.1,63.4,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
,MANA-0171,Grassland,2018,14-07-2018,08:24:00,08:34:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,25.1,63.4,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
,MANA-0171,Grassland,2018,14-07-2018,08:24:00,08:34:00,3,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Gray Catbird,Dumetella carolinensis,25.1,63.4,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
,MANA-0171,Grassland,2018,14-07-2018,08:24:00,08:34:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,25.1,63.4,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
,MANA-0171,Grassland,2018,14-07-2018,08:24:00,08:34:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,25.1,63.4,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
,MANA-0196,Grassland,2018,14-07-2018,07:59:00,08:09:00,3,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,28.2,52,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,MANA-0196,Grassland,2018,14-07-2018,07:59:00,08:09:00,3,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,28.2,52,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,MANA-0196,Grassland,2018,14-07-2018,07:59:00,08:09:00,3,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,28.2,52,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,MANA-0196,Grassland,2018,14-07-2018,07:59:00,08:09:00,3,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,28.2,52,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0196,Grassland,2018,14-07-2018,07:59:00,08:09:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,28.2,52,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0196,Grassland,2018,14-07-2018,07:59:00,08:09:00,3,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,28.2,52,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0196,Grassland,2018,14-07-2018,07:59:00,08:09:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,28.2,52,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0196,Grassland,2018,14-07-2018,07:59:00,08:09:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,28.2,52,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0196,Grassland,2018,14-07-2018,07:59:00,08:09:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,28.2,52,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0278,Grassland,2018,14-07-2018,09:31:00,09:41:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,27.6,48.8,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
,MANA-0278,Grassland,2018,14-07-2018,09:31:00,09:41:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,27.6,48.8,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
,MANA-0278,Grassland,2018,14-07-2018,09:31:00,09:41:00,3,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,27.6,48.8,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
,MANA-0278,Grassland,2018,14-07-2018,09:31:00,09:41:00,3,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Female,American Goldfinch,Carduelis tristis,27.6,48.8,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
,MANA-0278,Grassland,2018,14-07-2018,09:31:00,09:41:00,3,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Male,American Goldfinch,Carduelis tristis,27.6,48.8,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
,MANA-0278,Grassland,2018,14-07-2018,09:31:00,09:41:00,3,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,27.6,48.8,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
,MANA-0241,Grassland,2018,14-07-2018,08:58:00,09:08:00,3,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,28,49.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0241,Grassland,2018,14-07-2018,08:58:00,09:08:00,3,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,28,49.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0241,Grassland,2018,14-07-2018,08:58:00,09:08:00,3,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,28,49.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0241,Grassland,2018,14-07-2018,08:58:00,09:08:00,3,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,28,49.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0241,Grassland,2018,14-07-2018,08:58:00,09:08:00,3,0-2.5 min,Visualization,unknown,TRUE,Undetermined,American Goldfinch,Carduelis tristis,28,49.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0241,Grassland,2018,14-07-2018,08:58:00,09:08:00,3,7.5 - 10 min,Visualization,unknown,TRUE,Undetermined,Barn Swallow,Hirundo rustica,28,49.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0241,Grassland,2018,14-07-2018,08:58:00,09:08:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,28,49.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0246,Grassland,2018,14-07-2018,10:12:00,10:22:00,3,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Female,Red-winged Blackbird,Agelaius phoeniceus,31.8,40.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
,MANA-0246,Grassland,2018,14-07-2018,10:12:00,10:22:00,3,7.5 - 10 min,Visualization,unknown,TRUE,Undetermined,American Goldfinch,Carduelis tristis,31.8,40.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
,MANA-0246,Grassland,2018,14-07-2018,10:12:00,10:22:00,3,0-2.5 min,Visualization,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,31.8,40.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
,MANA-0246,Grassland,2018,14-07-2018,10:12:00,10:22:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,31.8,40.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
,MANA-0246,Grassland,2018,14-07-2018,10:12:00,10:22:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,31.8,40.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
,MANA-0246,Grassland,2018,14-07-2018,10:12:00,10:22:00,3,0-2.5 min,Visualization,unknown,TRUE,Undetermined,Mourning Dove,Zenaida macroura,31.8,40.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
,MANA-0246,Grassland,2018,14-07-2018,10:12:00,10:22:00,3,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,31.8,40.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
,MANA-0246,Grassland,2018,14-07-2018,10:12:00,10:22:00,3,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,31.8,40.5,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
,MANA-0279,Grassland,2018,14-07-2018,09:48:00,09:58:00,3,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,27.6,48.8,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE
,MANA-0279,Grassland,2018,14-07-2018,09:48:00,09:58:00,3,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,27.6,48.8,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE
,MANA-0279,Grassland,2018,14-07-2018,09:48:00,09:58:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,27.6,48.8,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,TRUE
,MANA-0279,Grassland,2018,14-07-2018,09:48:00,09:58:00,3,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,27.6,48.8,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE
,MANA-0173,Grassland,2018,14-07-2018,07:29:00,07:39:00,3,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,24.5,67.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0173,Grassland,2018,14-07-2018,07:29:00,07:39:00,3,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,24.5,67.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,MANA-0173,Grassland,2018,14-07-2018,07:29:00,07:39:00,3,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,24.5,67.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,MANA-0173,Grassland,2018,14-07-2018,07:29:00,07:39:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,24.5,67.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0173,Grassland,2018,14-07-2018,07:29:00,07:39:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,24.5,67.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0173,Grassland,2018,14-07-2018,07:29:00,07:39:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,24.5,67.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0173,Grassland,2018,14-07-2018,07:29:00,07:39:00,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,24.5,67.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0146,Grassland,2018,16-07-2018,06:01:00,06:11:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,20.1,82.7,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0146,Grassland,2018,16-07-2018,06:01:00,06:11:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Blue Grosbeak,Guiraca caerulea,20.1,82.7,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0146,Grassland,2018,16-07-2018,06:01:00,06:11:00,3,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Blue Grosbeak,Guiraca caerulea,20.1,82.7,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0146,Grassland,2018,16-07-2018,06:01:00,06:11:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,20.1,82.7,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0146,Grassland,2018,16-07-2018,06:01:00,06:11:00,3,0-2.5 min,Visualization,unknown,TRUE,Undetermined,American Goldfinch,Carduelis tristis,20.1,82.7,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0146,Grassland,2018,16-07-2018,06:01:00,06:11:00,3,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,20.1,82.7,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0146,Grassland,2018,16-07-2018,06:01:00,06:11:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,20.1,82.7,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0165,Grassland,2018,16-07-2018,06:15:00,06:25:00,3,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Bluebird,Sialia sialis,20.4,89.7,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0165,Grassland,2018,16-07-2018,06:15:00,06:25:00,3,7.5 - 10 min,Visualization,unknown,TRUE,Undetermined,Barn Swallow,Hirundo rustica,20.4,89.7,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0165,Grassland,2018,16-07-2018,06:15:00,06:25:00,3,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Carolina Chickadee,Poecile carolinensis,20.4,89.7,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0165,Grassland,2018,16-07-2018,06:15:00,06:25:00,3,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,20.4,89.7,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0165,Grassland,2018,16-07-2018,06:15:00,06:25:00,3,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,20.4,89.7,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0165,Grassland,2018,16-07-2018,06:15:00,06:25:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Scarlet Tanager,Piranga olivacea,20.4,89.7,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0165,Grassland,2018,16-07-2018,06:15:00,06:25:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,20.4,89.7,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0165,Grassland,2018,16-07-2018,06:15:00,06:25:00,3,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Meadowlark,Sturnella magna,20.4,89.7,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0255,Grassland,2018,16-07-2018,06:51:00,07:01:00,3,0-2.5 min,Visualization,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,20.9,81.6,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0255,Grassland,2018,16-07-2018,06:51:00,07:01:00,3,0-2.5 min,Visualization,<= 50 Meters,FALSE,Female,Red-winged Blackbird,Agelaius phoeniceus,20.9,81.6,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0255,Grassland,2018,16-07-2018,06:51:00,07:01:00,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,20.9,81.6,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,MANA-0255,Grassland,2018,16-07-2018,06:51:00,07:01:00,3,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,20.9,81.6,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,MANA-0255,Grassland,2018,16-07-2018,06:51:00,07:01:00,3,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,20.9,81.6,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
,MANA-0255,Grassland,2018,16-07-2018,06:51:00,07:01:00,3,7.5 - 10 min,Visualization,unknown,TRUE,Undetermined,Unidentified Crow,Corvus,20.9,81.6,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,MANA-0255,Grassland,2018,16-07-2018,06:51:00,07:01:00,3,5 - 7.5 min,Visualization,unknown,TRUE,Undetermined,Eastern Meadowlark,Sturnella magna,20.9,81.6,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
,MANA-0255,Grassland,2018,16-07-2018,06:51:00,07:01:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,20.9,81.6,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
